crop_path	page_id	page_num	line_num	label	transcription	source_page_image	x0	y0	x1	y1
line_crops/page056_line010.png	262534063	56	10	Sanskrit Text	त्ये॒ वा हुः॑॥४॥ त द्ये॒ ह स्म पु रा॒ वा ज पे॒ ये न य॒ ज	00000005.png	309	1642	1784	1769
line_crops/page056_line011.png	262534063	56	11	Sanskrit Text	न्ते ए ता॒ ᳩ ह स्मै वो॒ र्ध्वा दि॒ श मु॒ त्क्रा म न्ति त॒ त ऽ उ॒	00000005.png	319	1768	1835	1918
line_crops/page056_line012.png	262534063	56	12	Sanskrit Text	पा वि नै व॒ जा न श्रु ते ये॒ न प्र त्य॒ व रू ढं  त॒ तो ऽ र्व्वा	00000005.png	328	1895	1832	2034
line_crops/page057_line001.png	262534064	57	1	Sanskrit Text	ॐ न मो ग णे शा य। दे वा॒ श्च वाऽ अ॒ सु रा श्च	00000004.png	256	141	1728	279
line_crops/page057_line002.png	262534064	57	2	Sanskrit Text	उ भ॒ ये प्रा जा प त्याः॒ प स्पृ धि रे त तो॒ऽ सु रा अ ति	00000004.png	256	279	1728	413
line_crops/page057_line003.png	262534064	57	3	Sanskrit Text	मा ने॒ नै व क॒ स्मि न्नु॑ व यं॒ जु हु या मे॒ ति स्वे॒ ष्वे	00000004.png	255	427	1749	566
line_crops/page057_line004.png	262534064	57	4	Sanskrit Text	वा॒ स्ये॒ षु जु॒ ह्व त श्चे रु स्ते॒ ऽ ति मा ने॒ नै व प॒ रा ब	00000004.png	256	536	1751	685
line_crops/page057_line005.png	262534064	57	5	Sanskrit Text	भू वु स्त॒ स्मा न्ना॒ ति म न्ये त प रा भ व॒ स्य है त	00000004.png	274	695	1753	830
line_crops/page057_line006.png	262534064	57	6	Sanskrit Text	ज्जे ष्य॒ ति त॒ स्य न इ द॒ म्भ वि ष्य ती॒ ति त थे॒ ति त॒ स्मि न्ना	00000004.png	230	1184	1807	1334
line_crops/page057_line007.png	262534064	57	7	Sanskrit Text	जि॒ मा ज न्त स बॄ ह स्प॒ तिः स वि ता॒ र मे व॒ प्र स	00000004.png	208	1327	1773	1449
line_crops/page057_line008.png	262534064	57	8	Sanskrit Text	वा यो॒ पा धा व त्स वि ता व इ॒ दे वा॒ ना म्प्र स वि ते॒ द	00000004.png	206	1443	1799	1591
line_crops/page057_line009.png	262534064	57	9	Sanskrit Text	म्मे प्र॒ सु व त्व॒ त्प्र सू त इ द मु॒ ज्ज या नी॒ ति त॒ द स्मै	00000004.png	223	1574	1786	1705
line_crops/page057_line010.png	262534064	57	10	Sanskrit Text	स वि ता॒ प्र स वि ता प्रा॒ सु व त्त॒ त्स वि तॄ प्र सू त उ॒ द	00000004.png	230	1710	1801	1830
